,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,Day of the week,Type of the day,Response code,NSC,Multiplier
341849,20710,2,27,21,4,4,3,1,5,1,1,4,229013
341850,20710,2,27,21,4,4,3,2,5,2,1,4,229013
341851,20710,2,27,21,4,4,4,1,5,1,1,4,229013
341852,20710,2,27,21,4,4,4,2,5,1,1,4,229013
341853,20710,2,27,21,4,4,4,3,5,1,1,4,229013
341854,20710,2,27,21,4,4,4,4,5,1,1,4,229013
341855,20710,2,27,21,4,4,4,5,5,2,1,4,229013
341856,20710,2,27,21,4,4,5,1,6,1,1,4,229013
341857,20710,2,27,21,4,4,5,2,6,1,1,4,229013
341858,20710,2,27,21,4,4,5,4,6,2,1,4,229013
341859,20710,2,27,21,4,4,6,1,6,1,1,4,229013
341860,20710,2,27,21,4,4,6,2,6,1,1,4,229013
341861,20710,2,27,21,4,4,6,4,6,2,1,4,229013
341862,20710,2,27,21,4,4,6,5,6,2,1,4,229013
341863,20710,2,27,21,4,4,7,1,7,1,1,4,229013
341864,20710,2,27,21,4,4,7,2,7,1,1,4,229013
341865,20710,2,27,21,4,4,7,3,7,2,1,4,229013
341866,20710,2,27,21,4,4,8,1,7,1,1,4,229013
341867,20710,2,27,21,4,4,8,2,7,1,1,4,229013
341868,20710,2,27,21,4,4,8,3,7,2,1,4,229013
341869,20710,2,27,21,4,4,8,4,7,2,1,4,229013
341870,20710,2,27,21,4,4,9,1,1,1,1,4,229013
341871,20710,2,27,21,4,4,9,2,1,1,1,4,229013
341872,20710,2,27,21,4,4,9,3,1,2,1,4,229013
341873,20710,2,27,21,4,4,9,4,1,1,1,4,229013
341874,20710,2,27,21,4,4,9,5,1,1,1,4,229013
341875,20710,2,27,21,4,4,10,1,1,1,1,4,229013
341876,20710,2,27,21,4,4,10,2,1,1,1,4,229013
341877,20710,2,27,21,4,4,11,1,2,1,1,4,229013
341878,20710,2,27,21,4,4,11,2,2,1,1,4,229013
341879,20710,2,27,21,4,4,11,3,2,2,1,4,229013
341880,20710,2,27,21,4,4,11,5,2,1,1,4,229013
341881,20710,2,27,21,4,4,12,1,2,1,1,4,229013
341882,20710,2,27,21,4,4,12,2,2,1,1,4,229013
341883,20710,2,27,21,4,4,12,3,2,1,1,4,229013
341884,20710,2,27,21,4,4,12,4,2,1,1,4,229013
341885,20710,2,27,21,4,4,13,1,3,1,1,4,229013
341886,20710,2,27,21,4,4,13,2,3,1,1,4,229013
341887,20710,2,27,21,4,4,13,3,3,1,1,4,229013
341888,20710,2,27,21,4,4,13,4,3,2,1,4,229013
341889,20710,2,27,21,4,4,14,1,3,1,1,4,229013
341890,20710,2,27,21,4,4,14,2,3,1,1,4,229013
341891,20710,2,27,21,4,4,14,3,3,1,1,4,229013
341892,20710,2,27,21,4,4,14,4,3,1,1,4,229013
341893,20714,2,27,24,2,3,1,1,7,1,1,4,45429
341894,20714,2,27,24,2,3,1,2,7,1,1,4,45429
341895,20714,2,27,24,2,3,1,3,7,2,1,4,45429
341896,20714,2,27,24,2,3,2,1,1,1,1,4,45429
341897,20714,2,27,24,2,3,2,2,1,1,1,4,45429
341898,20714,2,27,24,2,3,2,3,1,1,1,4,45429
341899,20714,2,27,24,2,3,3,1,1,1,1,4,45429
341900,20714,2,27,24,2,3,3,2,1,1,1,4,45429
341901,20714,2,27,24,2,3,4,1,7,1,1,4,45429
341902,20714,2,27,24,2,3,4,2,7,1,1,4,45429
341903,20714,2,27,24,2,3,5,1,5,1,1,4,45429
341904,20714,2,27,24,2,3,5,2,5,1,1,4,45429
341905,20714,2,27,24,2,3,6,1,2,1,1,4,45429
341906,20714,2,27,24,2,3,6,2,2,1,1,4,45429
341907,20714,2,27,24,2,3,6,3,2,1,1,4,45429
341908,20714,2,27,24,2,3,7,1,2,1,1,4,45429
341909,20714,2,27,24,2,3,7,2,2,1,1,4,45429
341910,20714,2,27,24,2,3,7,3,2,1,1,4,45429
341911,20714,2,27,24,2,3,8,1,6,1,1,4,45429
341912,20714,2,27,24,2,3,8,2,6,1,1,4,45429
341913,20714,2,27,24,2,3,9,1,4,1,1,4,45429
341914,20714,2,27,24,2,3,9,2,4,1,1,4,45429
341915,20714,2,27,24,2,3,9,3,4,1,1,4,45429
341916,20714,2,27,24,2,3,10,1,4,1,1,4,45429
341917,20714,2,27,24,2,3,10,2,4,1,1,4,45429
341918,20714,2,27,24,2,3,10,3,4,1,1,4,45429
341919,20714,2,27,24,2,3,11,1,5,1,1,4,45429
341920,20714,2,27,24,2,3,11,2,5,1,1,4,45429
341921,20714,2,27,24,2,3,12,1,6,1,1,4,45429
341922,20714,2,27,24,2,3,12,2,6,1,1,4,45429
341923,20714,2,27,24,2,3,13,1,3,1,1,4,45429
341924,20714,2,27,24,2,3,13,2,3,1,1,4,45429
341925,20714,2,27,24,2,3,13,3,3,1,1,4,45429
341926,20714,2,27,24,2,3,14,1,3,1,1,4,45429
341927,20714,2,27,24,2,3,14,2,3,1,1,4,45429
341928,20714,2,27,24,2,3,14,3,3,1,1,4,45429
341929,20731,2,27,20,3,4,1,1,5,1,1,4,152429
341930,20731,2,27,20,3,4,1,2,5,1,1,4,152429
341931,20731,2,27,20,3,4,1,3,5,1,1,4,152429
341932,20731,2,27,20,3,4,1,4,5,1,1,4,152429
341933,20731,2,27,20,3,4,1,5,5,1,1,4,152429
341934,20731,2,27,20,3,4,1,6,5,1,1,4,152429
341935,20731,2,27,20,3,4,2,1,5,1,1,4,152429
341936,20731,2,27,20,3,4,2,2,5,1,1,4,152429
341937,20731,2,27,20,3,4,2,3,5,1,1,4,152429
341938,20731,2,27,20,3,4,3,1,2,1,1,4,152429
341939,20731,2,27,20,3,4,3,2,2,1,1,4,152429
341940,20731,2,27,20,3,4,3,3,2,1,1,4,152429
341941,20731,2,27,20,3,4,3,4,2,1,1,4,152429
341942,20731,2,27,20,3,4,3,5,2,1,1,4,152429
341943,20731,2,27,20,3,4,4,1,,,,4,152429
341944,20731,2,27,20,3,4,4,2,,,,4,152429
341945,20731,2,27,20,3,4,4,3,6,1,1,4,152429
341946,20731,2,27,20,3,4,4,4,6,1,1,4,152429
341947,20731,2,27,20,3,4,4,5,6,1,1,4,152429
341948,20731,2,27,20,3,4,5,1,3,1,1,4,152429
341949,20731,2,27,20,3,4,5,2,3,1,1,4,152429
341950,20731,2,27,20,3,4,5,3,3,1,1,4,152429
341951,20731,2,27,20,3,4,6,1,2,1,1,4,152429
341952,20731,2,27,20,3,4,6,2,2,1,1,4,152429
341953,20731,2,27,20,3,4,7,1,6,1,1,4,152429
341954,20731,2,27,20,3,4,7,2,6,1,1,4,152429
341955,20731,2,27,20,3,4,7,3,6,1,1,4,152429
341956,20731,2,27,20,3,4,8,1,3,1,1,4,152429
341957,20731,2,27,20,3,4,8,2,3,1,1,4,152429
341958,20731,2,27,20,3,4,8,4,3,1,1,4,152429
341959,20731,2,27,20,3,4,9,1,5,1,1,4,152429
341960,20731,2,27,20,3,4,9,2,5,1,1,4,152429
341961,20731,2,27,20,3,4,9,3,5,1,1,4,152429
341962,20731,2,27,20,3,4,9,4,5,1,1,4,152429
341963,20731,2,27,20,3,4,10,1,4,1,1,4,152429
341964,20731,2,27,20,3,4,10,2,4,1,1,4,152429
341965,20731,2,27,20,3,4,10,3,4,1,1,4,152429
341966,20731,2,27,20,3,4,10,4,4,1,1,4,152429
341967,20731,2,27,20,3,4,11,1,6,1,1,4,152429
341968,20731,2,27,20,3,4,11,2,6,1,1,4,152429
341969,20731,2,27,20,3,4,12,1,3,1,1,4,152429
341970,20731,2,27,20,3,4,12,2,3,1,1,4,152429
341971,20731,2,27,20,3,4,13,1,2,1,1,4,152429
341972,20731,2,27,20,3,4,13,2,2,1,1,4,152429
341973,20731,2,27,20,3,4,13,3,2,1,1,4,152429
341974,20731,2,27,20,3,4,13,4,2,1,1,4,152429
341975,20731,2,27,20,3,4,14,1,4,1,1,4,152429
341976,20742,2,27,25,5,7,1,1,5,1,1,4,151807
341977,20742,2,27,25,5,7,1,2,5,1,1,4,151807
341978,20742,2,27,25,5,7,1,3,5,1,1,4,151807
341979,20742,2,27,25,5,7,1,4,5,1,1,4,151807
341980,20742,2,27,25,5,7,1,5,5,1,1,4,151807
341981,20742,2,27,25,5,7,1,6,5,1,1,4,151807
341982,20742,2,27,25,5,7,2,1,5,1,1,4,151807
341983,20742,2,27,25,5,7,2,2,5,1,1,4,151807
341984,20742,2,27,25,5,7,2,3,5,1,1,4,151807
341985,20742,2,27,25,5,7,3,1,7,1,1,4,151807
341986,20742,2,27,25,5,7,3,2,7,1,1,4,151807
341987,20742,2,27,25,5,7,3,3,7,1,1,4,151807
341988,20742,2,27,25,5,7,3,4,7,1,1,4,151807
341989,20742,2,27,25,5,7,3,7,7,2,1,4,151807
341990,20742,2,27,25,5,7,3,8,7,1,1,4,151807
341991,20742,2,27,25,5,7,4,1,7,1,1,4,151807
341992,20742,2,27,25,5,7,4,2,7,1,1,4,151807
341993,20742,2,27,25,5,7,4,3,7,1,1,4,151807
341994,20742,2,27,25,5,7,4,4,7,2,1,4,151807
341995,20742,2,27,25,5,7,4,6,7,1,1,4,151807
341996,20742,2,27,25,5,7,4,7,7,1,1,4,151807
341997,20742,2,27,25,5,7,5,1,6,1,1,4,151807
341998,20742,2,27,25,5,7,5,2,6,1,1,4,151807
341999,20742,2,27,25,5,7,5,3,6,1,1,4,151807
342000,20742,2,27,25,5,7,6,1,6,1,1,4,151807
342001,20742,2,27,25,5,7,7,1,1,1,1,4,151807
342002,20742,2,27,25,5,7,7,2,1,1,1,4,151807
342003,20742,2,27,25,5,7,7,3,1,1,1,4,151807
342004,20742,2,27,25,5,7,7,4,1,2,1,4,151807
342005,20742,2,27,25,5,7,8,1,1,1,1,4,151807
342006,20742,2,27,25,5,7,9,1,2,1,1,4,151807
342007,20742,2,27,25,5,7,9,2,2,1,1,4,151807
342008,20742,2,27,25,5,7,10,1,2,1,1,4,151807
342009,20742,2,27,25,5,7,10,2,2,2,1,4,151807
342010,20742,2,27,25,5,7,11,1,4,1,1,4,151807
342011,20742,2,27,25,5,7,11,2,4,1,1,4,151807
342012,20742,2,27,25,5,7,11,3,4,1,1,4,151807
342013,20742,2,27,25,5,7,12,1,4,1,1,4,151807
342014,20742,2,27,25,5,7,12,2,4,1,1,4,151807
342015,20742,2,27,25,5,7,12,3,4,1,1,4,151807
342016,20742,2,27,25,5,7,13,1,3,1,1,4,151807
342017,20742,2,27,25,5,7,13,2,3,1,1,4,151807
342018,20742,2,27,25,5,7,13,3,3,1,1,4,151807
342019,20742,2,27,25,5,7,14,1,3,1,1,4,151807
342020,20742,2,27,25,5,7,14,2,3,1,1,4,151807
342021,20742,2,27,25,5,7,14,3,3,2,1,4,151807
342022,20764,2,27,22,5,11,1,1,5,1,1,4,202320
342023,20764,2,27,22,5,11,1,2,5,1,1,4,202320
342024,20764,2,27,22,5,11,2,1,5,1,1,4,202320
342025,20764,2,27,22,5,11,2,2,5,1,1,4,202320
342026,20764,2,27,22,5,11,3,1,6,1,1,4,202320
342027,20764,2,27,22,5,11,4,1,6,1,1,4,202320
342028,20764,2,27,22,5,11,4,2,6,1,1,4,202320
342029,20764,2,27,22,5,11,5,1,7,2,1,4,202320
342030,20764,2,27,22,5,11,5,2,7,2,1,4,202320
342031,20764,2,27,22,5,11,6,1,7,2,1,4,202320
342032,20764,2,27,22,5,11,7,1,1,1,1,4,202320
342033,20764,2,27,22,5,11,8,1,1,1,1,4,202320
342034,20764,2,27,22,5,11,8,2,1,1,1,4,202320
342035,20764,2,27,22,5,11,9,1,2,1,1,4,202320
342036,20764,2,27,22,5,11,10,1,2,1,1,4,202320
342037,20764,2,27,22,5,11,10,2,2,1,1,4,202320
342038,20764,2,27,22,5,11,11,1,3,1,1,4,202320
342039,20764,2,27,22,5,11,12,1,3,1,1,4,202320
342040,20764,2,27,22,5,11,12,2,3,1,1,4,202320
342041,20764,2,27,22,5,11,12,3,3,1,1,4,202320
342042,20764,2,27,22,5,11,13,1,5,2,1,4,202320
342043,20764,2,27,22,5,11,14,1,5,1,2,4,202320
342044,20764,2,27,22,5,11,14,2,5,1,2,4,202320
342045,20765,2,27,25,4,2,1,1,2,1,1,4,476429
342046,20765,2,27,25,4,2,1,2,2,1,1,4,476429
342047,20765,2,27,25,4,2,2,1,2,1,1,4,476429
342048,20765,2,27,25,4,2,2,2,2,1,1,4,476429
342049,20765,2,27,25,4,2,3,1,3,1,1,4,476429
342050,20765,2,27,25,4,2,3,2,3,1,1,4,476429
342051,20765,2,27,25,4,2,3,3,3,1,1,4,476429
342052,20765,2,27,25,4,2,4,1,4,1,1,4,476429
342053,20765,2,27,25,4,2,4,2,4,1,1,4,476429
342054,20765,2,27,25,4,2,4,3,4,1,1,4,476429
342055,20765,2,27,25,4,2,4,5,4,1,1,4,476429
342056,20765,2,27,25,4,2,4,6,4,1,1,4,476429
342057,20765,2,27,25,4,2,5,1,4,1,1,4,476429
342058,20765,2,27,25,4,2,5,2,4,1,1,4,476429
342059,20765,2,27,25,4,2,5,3,4,1,1,4,476429
342060,20765,2,27,25,4,2,5,4,4,1,1,4,476429
342061,20765,2,27,25,4,2,6,1,3,1,1,4,476429
342062,20765,2,27,25,4,2,6,2,3,1,1,4,476429
342063,20765,2,27,25,4,2,6,3,3,1,1,4,476429
342064,20765,2,27,25,4,2,7,1,1,1,1,4,476429
342065,20765,2,27,25,4,2,7,2,1,1,1,4,476429
342066,20765,2,27,25,4,2,8,1,3,1,1,4,476429
342067,20765,2,27,25,4,2,8,2,3,1,1,4,476429
342068,20765,2,27,25,4,2,8,4,3,1,1,4,476429
342069,20765,2,27,25,4,2,9,1,7,1,1,4,476429
342070,20765,2,27,25,4,2,9,2,7,1,1,4,476429
342071,20765,2,27,25,4,2,9,3,7,1,1,4,476429
342072,20765,2,27,25,4,2,10,1,3,1,1,4,476429
342073,20765,2,27,25,4,2,10,2,3,1,1,4,476429
342074,20765,2,27,25,4,2,10,3,3,1,1,4,476429
342075,20765,2,27,25,4,2,10,4,3,1,1,4,476429
342076,20765,2,27,25,4,2,11,1,5,1,1,4,476429
342077,20765,2,27,25,4,2,11,2,5,1,1,4,476429
342078,20765,2,27,25,4,2,12,1,7,1,1,4,476429
342079,20765,2,27,25,4,2,12,2,7,1,1,4,476429
342080,20765,2,27,25,4,2,12,3,7,1,1,4,476429
342081,20765,2,27,25,4,2,12,4,7,1,1,4,476429
342082,20765,2,27,25,4,2,13,1,6,1,1,4,476429
342083,20765,2,27,25,4,2,13,2,6,1,1,4,476429
342084,20765,2,27,25,4,2,14,1,1,1,1,4,476429
342085,20765,2,27,25,4,2,14,2,1,1,1,4,476429
342086,20766,2,27,13,1,1,1,1,7,1,1,4,278993
342087,20766,2,27,13,1,1,1,2,7,1,1,4,278993
342088,20766,2,27,13,1,1,1,3,7,1,1,4,278993
342089,20766,2,27,13,1,1,1,4,7,2,1,4,278993
342090,20766,2,27,13,1,1,2,1,7,1,1,4,278993
342091,20766,2,27,13,1,1,2,2,7,1,1,4,278993
342092,20766,2,27,13,1,1,2,5,7,1,1,4,278993
342093,20766,2,27,13,1,1,3,1,1,2,1,4,278993
342094,20766,2,27,13,1,1,3,2,1,2,1,4,278993
342095,20766,2,27,13,1,1,4,1,1,1,1,4,278993
342096,20766,2,27,13,1,1,4,2,1,2,1,4,278993
342097,20766,2,27,13,1,1,4,3,1,1,1,4,278993
342098,20766,2,27,13,1,1,4,4,1,1,1,4,278993
342099,20766,2,27,13,1,1,5,1,2,1,1,4,278993
342100,20766,2,27,13,1,1,5,2,2,1,1,4,278993
342101,20766,2,27,13,1,1,5,3,2,2,1,4,278993
342102,20766,2,27,13,1,1,6,1,2,2,1,4,278993
342103,20766,2,27,13,1,1,7,1,6,2,1,4,278993
342104,20766,2,27,13,1,1,7,2,6,1,1,4,278993
342105,20766,2,27,13,1,1,8,1,5,1,1,4,278993
342106,20766,2,27,13,1,1,8,2,5,1,1,4,278993
342107,20766,2,27,13,1,1,8,3,5,1,1,4,278993
342108,20766,2,27,13,1,1,9,1,5,1,1,4,278993
342109,20766,2,27,13,1,1,9,2,5,1,1,4,278993
342110,20766,2,27,13,1,1,9,3,5,1,1,4,278993
342111,20766,2,27,13,1,1,10,1,6,1,1,4,278993
342112,20766,2,27,13,1,1,10,2,6,2,1,4,278993
342113,20766,2,27,13,1,1,10,3,6,2,1,4,278993
342114,20766,2,27,13,1,1,11,1,3,1,1,4,278993
342115,20766,2,27,13,1,1,11,2,3,1,1,4,278993
342116,20766,2,27,13,1,1,11,3,3,2,1,4,278993
342117,20766,2,27,13,1,1,11,4,3,1,1,4,278993
342118,20766,2,27,13,1,1,11,5,,,,4,278993
342119,20766,2,27,13,1,1,11,6,3,2,1,4,278993
342120,20766,2,27,13,1,1,12,1,3,1,1,4,278993
342121,20766,2,27,13,1,1,12,2,3,1,1,4,278993
342122,20766,2,27,13,1,1,12,3,3,2,1,4,278993
342123,20766,2,27,13,1,1,13,1,4,2,1,4,278993
342124,20766,2,27,13,1,1,13,2,4,1,1,4,278993
342125,20766,2,27,13,1,1,13,3,,,,4,278993
342126,20766,2,27,13,1,1,13,4,4,2,1,4,278993
342127,20766,2,27,13,1,1,13,5,4,2,1,4,278993
342128,20766,2,27,13,1,1,13,6,,,,4,278993
342129,20766,2,27,13,1,1,14,1,,,,4,278993
342130,20766,2,27,13,1,1,14,2,4,1,1,4,278993
342131,20766,2,27,13,1,1,14,3,4,2,1,4,278993
342132,20766,2,27,13,1,1,14,4,4,2,1,4,278993
342133,20781,2,27,30,3,3,1,1,7,1,1,4,50545
342134,20781,2,27,30,3,3,1,2,7,1,1,4,50545
342135,20781,2,27,30,3,3,1,3,7,1,1,4,50545
342136,20781,2,27,30,3,3,1,4,7,1,1,4,50545
342137,20781,2,27,30,3,3,1,5,7,1,1,4,50545
342138,20781,2,27,30,3,3,2,1,6,1,1,4,50545
342139,20781,2,27,30,3,3,3,1,3,1,1,4,50545
342140,20781,2,27,30,3,3,3,2,3,1,1,4,50545
342141,20781,2,27,30,3,3,3,3,3,1,1,4,50545
342142,20781,2,27,30,3,3,3,4,3,1,1,4,50545
342143,20781,2,27,30,3,3,4,1,4,1,1,4,50545
342144,20781,2,27,30,3,3,4,2,4,1,1,4,50545
342145,20781,2,27,30,3,3,4,3,4,1,1,4,50545
342146,20781,2,27,30,3,3,5,1,4,1,1,4,50545
342147,20781,2,27,30,3,3,5,2,4,1,1,4,50545
342148,20781,2,27,30,3,3,6,1,2,1,1,4,50545
342149,20781,2,27,30,3,3,6,2,2,1,1,4,50545
342150,20781,2,27,30,3,3,6,3,2,1,1,4,50545
342151,20781,2,27,30,3,3,7,1,4,1,1,4,50545
342152,20781,2,27,30,3,3,7,2,4,1,1,4,50545
342153,20781,2,27,30,3,3,8,1,1,1,1,4,50545
342154,20781,2,27,30,3,3,8,2,1,1,1,4,50545
342155,20781,2,27,30,3,3,8,3,1,1,1,4,50545
342156,20781,2,27,30,3,3,8,4,1,1,1,4,50545
342157,20781,2,27,30,3,3,8,5,1,1,1,4,50545
342158,20781,2,27,30,3,3,9,1,2,1,1,4,50545
342159,20781,2,27,30,3,3,9,2,2,1,1,4,50545
342160,20781,2,27,30,3,3,9,3,2,1,1,4,50545
342161,20781,2,27,30,3,3,9,4,2,1,1,4,50545
342162,20781,2,27,30,3,3,9,5,2,1,1,4,50545
342163,20781,2,27,30,3,3,10,1,3,1,1,4,50545
342164,20781,2,27,30,3,3,10,2,3,1,1,4,50545
342165,20781,2,27,30,3,3,10,3,3,1,1,4,50545
342166,20781,2,27,30,3,3,10,4,3,1,1,4,50545
342167,20781,2,27,30,3,3,11,1,6,1,1,4,50545
342168,20781,2,27,30,3,3,12,1,7,1,1,4,50545
342169,20781,2,27,30,3,3,12,2,7,1,1,4,50545
342170,20781,2,27,30,3,3,12,3,7,1,1,4,50545
342171,20781,2,27,30,3,3,12,4,7,1,1,4,50545
342172,20781,2,27,30,3,3,12,5,7,1,1,4,50545
342173,20781,2,27,30,3,3,12,6,7,1,1,4,50545
342174,20781,2,27,30,3,3,12,7,7,1,1,4,50545
342175,20781,2,27,30,3,3,13,1,1,1,1,4,50545
342176,20781,2,27,30,3,3,13,2,1,1,1,4,50545
342177,20781,2,27,30,3,3,13,3,1,1,1,4,50545
342178,20781,2,27,30,3,3,13,4,1,1,1,4,50545
342179,20781,2,27,30,3,3,14,1,5,1,1,4,50545
342180,20781,2,27,30,3,3,14,2,5,1,1,4,50545
342181,20781,2,27,30,3,3,14,3,5,1,1,4,50545
342182,20787,2,27,20,3,5,1,1,1,1,1,4,275036
342183,20787,2,27,20,3,5,1,2,1,1,1,4,275036
342184,20787,2,27,20,3,5,1,3,1,1,1,4,275036
342185,20787,2,27,20,3,5,2,1,4,1,1,4,275036
342186,20787,2,27,20,3,5,2,2,4,1,1,4,275036
342187,20787,2,27,20,3,5,2,3,4,1,1,4,275036
342188,20787,2,27,20,3,5,3,1,5,1,1,4,275036
342189,20787,2,27,20,3,5,3,2,5,1,1,4,275036
342190,20787,2,27,20,3,5,3,3,5,1,1,4,275036
342191,20787,2,27,20,3,5,4,1,1,1,1,4,275036
342192,20787,2,27,20,3,5,5,1,7,1,1,4,275036
342193,20787,2,27,20,3,5,5,2,7,1,1,4,275036
342194,20787,2,27,20,3,5,5,3,7,1,1,4,275036
342195,20787,2,27,20,3,5,5,4,7,1,1,4,275036
342196,20787,2,27,20,3,5,5,5,7,1,1,4,275036
342197,20787,2,27,20,3,5,5,6,7,1,1,4,275036
342198,20787,2,27,20,3,5,6,1,1,1,1,4,275036
342199,20787,2,27,20,3,5,6,2,1,1,1,4,275036
342200,20787,2,27,20,3,5,6,3,1,1,1,4,275036
342201,20787,2,27,20,3,5,6,4,1,1,1,4,275036
342202,20787,2,27,20,3,5,6,6,1,1,1,4,275036
342203,20787,2,27,20,3,5,7,1,2,1,1,4,275036
342204,20787,2,27,20,3,5,8,1,5,1,1,4,275036
342205,20787,2,27,20,3,5,8,2,5,1,1,4,275036
342206,20787,2,27,20,3,5,8,3,5,1,1,4,275036
342207,20787,2,27,20,3,5,8,4,5,1,1,4,275036
342208,20787,2,27,20,3,5,8,5,5,1,1,4,275036
342209,20787,2,27,20,3,5,9,1,2,1,1,4,275036
342210,20787,2,27,20,3,5,10,1,6,1,1,4,275036
342211,20787,2,27,20,3,5,11,1,5,1,1,4,275036
342212,20787,2,27,20,3,5,11,2,5,1,1,4,275036
342213,20787,2,27,20,3,5,11,3,5,1,1,4,275036
342214,20787,2,27,20,3,5,12,1,6,1,1,4,275036
342215,20787,2,27,20,3,5,12,2,6,1,1,4,275036
342216,20787,2,27,20,3,5,12,3,6,1,1,4,275036
342217,20787,2,27,20,3,5,13,1,2,1,1,4,275036
342218,20787,2,27,20,3,5,13,2,2,1,1,4,275036
342219,20787,2,27,20,3,5,13,3,2,1,1,4,275036
342220,20787,2,27,20,3,5,13,4,2,1,1,4,275036
342221,20787,2,27,20,3,5,13,5,2,1,1,4,275036
342222,20787,2,27,20,3,5,14,1,4,1,1,4,275036
342223,20787,2,27,20,3,5,14,2,4,1,1,4,275036
342224,20789,2,27,9,2,3,1,1,7,1,1,4,279482
342225,20789,2,27,9,2,3,1,2,7,1,1,4,279482
342226,20789,2,27,9,2,3,1,3,7,1,1,4,279482
342227,20789,2,27,9,2,3,1,4,7,1,1,4,279482
342228,20789,2,27,9,2,3,1,5,7,1,1,4,279482
342229,20789,2,27,9,2,3,2,1,3,1,1,4,279482
342230,20789,2,27,9,2,3,2,2,3,1,1,4,279482
342231,20789,2,27,9,2,3,2,3,3,1,1,4,279482
342232,20789,2,27,9,2,3,2,4,3,1,1,4,279482
342233,20789,2,27,9,2,3,2,5,3,1,1,4,279482
342234,20789,2,27,9,2,3,2,6,3,1,1,4,279482
342235,20789,2,27,9,2,3,2,7,3,1,1,4,279482
342236,20789,2,27,9,2,3,2,8,3,1,1,4,279482
342237,20789,2,27,9,2,3,2,9,3,1,1,4,279482
342238,20789,2,27,9,2,3,3,1,2,1,1,4,279482
342239,20789,2,27,9,2,3,3,2,2,1,1,4,279482
342240,20789,2,27,9,2,3,3,3,2,1,2,4,279482
342241,20789,2,27,9,2,3,4,1,1,1,1,4,279482
342242,20789,2,27,9,2,3,4,2,1,1,1,4,279482
342243,20789,2,27,9,2,3,4,3,1,1,1,4,279482
342244,20789,2,27,9,2,3,4,4,1,1,1,4,279482
342245,20789,2,27,9,2,3,4,5,1,1,1,4,279482
342246,20789,2,27,9,2,3,5,1,4,1,1,4,279482
342247,20789,2,27,9,2,3,5,2,4,1,1,4,279482
342248,20789,2,27,9,2,3,5,3,4,1,1,4,279482
342249,20789,2,27,9,2,3,6,1,1,1,2,4,279482
342250,20789,2,27,9,2,3,6,2,1,1,2,4,279482
342251,20789,2,27,9,2,3,6,3,1,1,2,4,279482
342252,20789,2,27,9,2,3,6,4,1,1,2,4,279482
342253,20789,2,27,9,2,3,7,1,6,1,1,4,279482
342254,20789,2,27,9,2,3,7,2,6,1,1,4,279482
342255,20789,2,27,9,2,3,7,3,6,1,1,4,279482
342256,20789,2,27,9,2,3,7,4,6,1,1,4,279482
342257,20789,2,27,9,2,3,7,5,6,1,1,4,279482
342258,20789,2,27,9,2,3,7,6,6,1,1,4,279482
342259,20789,2,27,9,2,3,8,1,4,1,1,4,279482
342260,20789,2,27,9,2,3,8,2,4,1,1,4,279482
342261,20789,2,27,9,2,3,8,3,4,1,1,4,279482
342262,20789,2,27,9,2,3,8,4,4,1,1,4,279482
342263,20789,2,27,9,2,3,9,1,6,1,1,4,279482
342264,20789,2,27,9,2,3,9,2,6,1,1,4,279482
342265,20789,2,27,9,2,3,10,1,5,1,1,4,279482
342266,20789,2,27,9,2,3,10,2,5,1,1,4,279482
342267,20789,2,27,9,2,3,10,3,5,1,1,4,279482
342268,20789,2,27,9,2,3,11,1,5,1,1,4,279482
342269,20789,2,27,9,2,3,11,2,5,1,1,4,279482
342270,20789,2,27,9,2,3,11,3,5,1,1,4,279482
342271,20789,2,27,9,2,3,11,4,5,1,1,4,279482
342272,20789,2,27,9,2,3,12,1,7,1,1,4,279482
342273,20789,2,27,9,2,3,12,2,7,1,1,4,279482
342274,20789,2,27,9,2,3,12,3,7,1,1,4,279482
342275,20789,2,27,9,2,3,13,1,2,1,1,4,279482
342276,20789,2,27,9,2,3,13,2,2,1,1,4,279482
342277,20789,2,27,9,2,3,14,1,3,1,1,4,279482
342278,20789,2,27,9,2,3,14,2,3,1,1,4,279482
342279,20789,2,27,9,2,3,14,3,3,1,1,4,279482
342280,20800,2,27,21,4,3,1,1,1,1,1,4,117975
342281,20800,2,27,21,4,3,1,2,1,1,1,4,117975
342282,20800,2,27,21,4,3,2,1,1,1,1,4,117975
342283,20800,2,27,21,4,3,2,2,1,1,1,4,117975
342284,20800,2,27,21,4,3,2,3,1,1,1,4,117975
342285,20800,2,27,21,4,3,3,1,2,1,1,4,117975
342286,20800,2,27,21,4,3,3,2,2,1,1,4,117975
342287,20800,2,27,21,4,3,3,3,2,1,1,4,117975
342288,20800,2,27,21,4,3,4,1,2,1,1,4,117975
342289,20800,2,27,21,4,3,4,2,2,1,1,4,117975
342290,20800,2,27,21,4,3,5,1,3,1,1,4,117975
342291,20800,2,27,21,4,3,5,2,3,1,1,4,117975
342292,20800,2,27,21,4,3,5,3,3,1,1,4,117975
342293,20800,2,27,21,4,3,5,4,3,1,1,4,117975
342294,20800,2,27,21,4,3,6,1,3,1,1,4,117975
342295,20800,2,27,21,4,3,6,2,3,1,1,4,117975
342296,20800,2,27,21,4,3,6,3,3,1,1,4,117975
342297,20800,2,27,21,4,3,6,4,3,1,1,4,117975
342298,20800,2,27,21,4,3,7,1,4,1,1,4,117975
